,Unnamed: 0,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__reg_alpha,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__gamma,param_clf__eta,param_clf__colsample_bytree,params,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
29,0,168.0554366906484,24.629361753492283,5.601686557133991,2.4560600149110523,0.6,0.006309573444801929,0.03981071705534973,82,9,7,2.9,0.044000000000000004,0.6,"{'clf__subsample': 0.6, 'clf__reg_lambda': 0.00630957344480193, 'clf__reg_alpha': 0.039810717055349734, 'clf__n_estimators': 82, 'clf__min_child_weight': 9, 'clf__max_depth': 7, 'clf__gamma': 2.9, 'clf__eta': 0.044, 'clf__colsample_bytree': 0.6}",0.6080642495151855,0.555750374583859,0.5660403603037679,0.5766183281342708,0.022628970077461626,1.0,0.6527816824185191,0.6150979007499344,0.6019726107591078,0.6232840646425203,0.021535248627618298,0.5120283547329182,0.5127957305542715,0.5120449407190028,0.5122896753353975,0.00035789913583376634,1.0,0.588473980738661,0.5700651934637203,0.5630915410098101,0.5738769050707303,0.010707129110346691,0.7484417801421255,0.6065591697152856,0.6327658678009289,0.6625889392194466,0.0616426825990407,1.0,0.732868653618619,0.6678556337399495,0.6466213546306512,0.6824485473297398,0.03669117960272645,0.513935,0.512265,0.5164225,0.5142074999999999,0.001708194709822832,1.0,0.6024466944850785,0.5758638254349829,0.5666936037181743,0.5816680412127453,0.015162180261926703,0.5195159148672921,0.5187217642929401,0.5260418555045018,0.5214265115549113,0.0032796055264265826,1.0,0.6625148520346695,0.6202541344275299,0.6054152368396784,0.6293947411006259,0.02419028085296797,,,,,,,,,,,
30,0,155.47140804926553,22.90465137192757,4.879525025685628,2.000863054186464,0.7,0.012589254117941677,0.251188643150958,86,4,5,3.9,0.016,0.6,"{'clf__subsample': 0.7, 'clf__reg_lambda': 0.012589254117941675, 'clf__reg_alpha': 0.251188643150958, 'clf__n_estimators': 86, 'clf__min_child_weight': 4, 'clf__max_depth': 5, 'clf__gamma': 3.9, 'clf__eta': 0.016, 'clf__colsample_bytree': 0.6}",0.5935743021934771,0.5463622628996817,0.5597801854572038,0.5665722501834541,0.01986358931989048,1.0,0.6220626927962257,0.5927483248420768,0.5843400006021746,0.599717006080159,0.01616935919654374,0.5104103785884463,0.5152270515231455,0.510032541315923,0.5118899904758383,0.0023646948465878143,1.0,0.5446511466261537,0.5366436951679439,0.5334630887241474,0.5382526435060816,0.004707065325710454,0.7091140974234785,0.5815025051693972,0.6202812916946722,0.636965964762516,0.053416372995185056,1.0,0.72512509336559,0.6619537810541601,0.6459443650531749,0.6776744131576417,0.034183335504510415,0.5107925,0.5143274999999999,0.5137475,0.5129558333333334,0.0015479251345663664,1.0,0.5507034373040858,0.5384307188042344,0.5343318223704797,0.5411553261595999,0.00695581568733446,0.5193525748943245,0.5209871334734745,0.5225013868641865,0.5209470317439951,0.0012858098140645026,1.0,0.5847327964735463,0.5613606556280206,0.5531416391326341,0.5664116970780669,0.0133824529473519,,,,,,,,,,,
31,0,168.278444925944,24.6514684840566,5.009998083114624,2.0861724484847337,0.8,0.199526231496888,0.015848931924611134,99,1,5,4.8,0.036000000000000004,0.6,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.19952623149688797, 'clf__reg_alpha': 0.015848931924611134, 'clf__n_estimators': 99, 'clf__min_child_weight': 1, 'clf__max_depth': 5, 'clf__gamma': 4.8, 'clf__eta': 0.036, 'clf__colsample_bytree': 0.6}",0.6091347220584208,0.5610524223063647,0.5710528115945868,0.5804133186531241,0.020715392130110068,1.0,0.6270511661076116,0.5947137953946532,0.5859719241495858,0.6025789618839502,0.01766864761641889,0.5099998326387842,0.5142678461971738,0.5098045395983626,0.5113574061447735,0.0020595356785565407,1.0,0.5549453485856799,0.5450661863132323,0.5400863134734305,0.5466992827907808,0.006175110481899697,0.7561088173409027,0.617201169079052,0.6490274169116098,0.6741124677771881,0.059418170728635984,1.0,0.7206931196996437,0.654312121711081,0.6403783210375219,0.6717945208160822,0.035041332070230045,0.5111574999999999,0.514265,0.5140275,0.51315,0.001412242601916035,1.0,0.5628492749910681,0.5474615753212291,0.5414376060377272,0.5505828187833415,0.009015598053898908,0.5173935984067658,0.5210077954976041,0.5241532787388827,0.5208515575477509,0.0027618384300839524,1.0,0.6033458630366668,0.5768323445190247,0.5653761413721556,0.5818514496426157,0.01590216972620101,,,,,,,,,,,
32,0,161.09018882115686,20.848014663793656,5.6610998312632255,1.2783391865839278,0.6,0.005011872336272725,0.006309573444801929,96,2,5,2.3,0.043,0.9,"{'clf__subsample': 0.6, 'clf__reg_lambda': 0.005011872336272725, 'clf__reg_alpha': 0.00630957344480193, 'clf__n_estimators': 96, 'clf__min_child_weight': 2, 'clf__max_depth': 5, 'clf__gamma': 2.3, 'clf__eta': 0.043, 'clf__colsample_bytree': 0.9}",0.6027578751437663,0.5688361340801992,0.5638050469507349,0.5784663520582334,0.01729906605932428,1.0,0.6259717789716264,0.5951343015129462,0.5852284569413236,0.6021115124752988,0.017349652775125252,0.5103611074788545,0.5144996300704474,0.5114633837507097,0.5121080404333372,0.0017499579021838206,1.0,0.5588287977238449,0.5461421310543577,0.5432015660704149,0.5493908316162058,0.006780763663624959,0.7360057961808726,0.6360048512804201,0.62808101682333,0.6666972214282074,0.04911520938100652,1.0,0.7114524050314964,0.6537824428313815,0.6343038266906682,0.6665128915178488,0.03275692321552609,0.511275,0.51507,0.5156175000000001,0.5139874999999999,0.0019310068617174566,1.0,0.5664591521002003,0.5486162283615805,0.5443937440970538,0.5531563748529448,0.009563132513586266,0.520214915142674,0.521470982243132,0.525017551673875,0.5222344830198936,0.002033638691245028,1.0,0.6074814133269596,0.5781343570913059,0.5695575386979046,0.58505776970539,0.016237924711175685,,,,,,,,,,,
33,0,117.33402498563129,19.838931179450427,4.2403022448221845,1.577176076009295,0.8,0.199526231496888,0.31622776601683794,80,6,3,3.4,0.025,0.8,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.19952623149688797, 'clf__reg_alpha': 0.31622776601683794, 'clf__n_estimators': 80, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 3.4, 'clf__eta': 0.025, 'clf__colsample_bytree': 0.8}",0.5922604854949179,0.5765299233895027,0.5707019373347239,0.5798307820730481,0.009105474570477006,1.0,0.6141369394683809,0.5944390815038415,0.588016364495511,0.5988641284892445,0.011113262042730663,0.5102458207600314,0.5130298966754773,0.5082923158917767,0.5105226777757618,0.0019439916453681176,1.0,0.5317814083416976,0.5262790964338951,0.5240769905119512,0.5273791650958479,0.003240074774814785,0.7056899837230537,0.6579698186734532,0.6505823460369371,0.6714140494778146,0.02442366938411427,1.0,0.7266751274068493,0.6828810563423591,0.669725394332266,0.6930938593604914,0.024345349089466096,0.5104975,0.51385,0.512165,0.5121708333333334,0.001368658609328443,1.0,0.5343679850077186,0.5271640432788522,0.5244500391855155,0.5286606891573622,0.004185002906991011,0.5179682632759319,0.5187889724483441,0.5201857446820297,0.5189809934687686,0.0009154088342778867,1.0,0.5556641746343193,0.5414452737783845,0.5369080592928055,0.5446725025685031,0.007989961198231605,,,,,,,,,,,
34,0,108.91705441474916,15.96434926918192,4.1733724276224775,1.778381110177409,0.8,0.031622776601683784,0.012589254117941677,67,7,3,2.4,0.006,0.7,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.012589254117941675, 'clf__n_estimators': 67, 'clf__min_child_weight': 7, 'clf__max_depth': 3, 'clf__gamma': 2.4, 'clf__eta': 0.006, 'clf__colsample_bytree': 0.7}",0.5979522100145683,0.6110471898302791,0.6088677940229448,0.605955731289264,0.005728857135423368,1.0,0.6131833522054055,0.6192651446278347,0.6182274479796496,0.6168919816042965,0.002656395125874273,0.5102521751023114,0.5096158315901318,0.5042435096359602,0.5080371721094679,0.00269507445642948,1.0,0.5270882802453906,0.5190020295839017,0.5169041881791118,0.5209981660028014,0.004390698748927762,0.7220562547143594,0.7628886989024972,0.768275433123,0.751073462246619,0.020635777606190737,1.0,0.7328950934316895,0.7675423891889962,0.7689581866876656,0.7564652231027837,0.016676617965951792,0.5108375,0.51152,0.50803,0.5101291666666666,0.0015102598194424199,1.0,0.5284897164005042,0.5210777030155873,0.5187530680966749,0.5227734958375888,0.004151896355440461,0.5177723868558894,0.5183169599310046,0.5182893375752244,0.5181262281207061,0.00025045755348964435,1.0,0.5455638718134705,0.5357673501029268,0.5311917104561118,0.5375076441241697,0.005995065914609529,,,,,,,,,,,
35,0,170.5987191994985,23.04529202885757,5.227976083755493,2.1161524445012945,0.6,0.7943282347242815,0.025118864315095798,93,7,6,3.1,0.028999999999999998,0.7,"{'clf__subsample': 0.6, 'clf__reg_lambda': 0.7943282347242815, 'clf__reg_alpha': 0.025118864315095794, 'clf__n_estimators': 93, 'clf__min_child_weight': 7, 'clf__max_depth': 6, 'clf__gamma': 3.1, 'clf__eta': 0.029, 'clf__colsample_bytree': 0.7}",0.6070764925560935,0.5502860699107203,0.5529271923649499,0.5700965849439212,0.02617096428242768,1.0,0.6364023126589089,0.598365851045089,0.5887547693465948,0.6078409776835308,0.02057353663545472,0.5107400670047391,0.514717402500725,0.5121099277893449,0.5125224657649364,0.0016497353520865308,1.0,0.5645490204105653,0.551728410980513,0.5482324203841105,0.5548366172583962,0.007014440761991482,0.7482035809281831,0.5911354779704151,0.6008145822256553,0.6467178803747511,0.0718699372821561,1.0,0.7292133494616193,0.6536158022849593,0.6357456162092266,0.6728582559852684,0.04051138365234733,0.5120725,0.5140425000000001,0.5157475,0.5139541666666666,0.001501612096677722,1.0,0.575108026667925,0.5547508888915733,0.5499522022833816,0.5599370392809601,0.010904922191759684,0.5200533424457128,0.5210154310777037,0.5250484425092939,0.5220390720109035,0.002163891052616217,1.0,0.6220742698440622,0.5878893232768988,0.5781534621959579,0.5960390184389729,0.018833878774546974,,,,,,,,,,,
36,0,103.01849412918092,22.202052360513658,4.137710571289063,1.7004092890665512,0.9,0.7943282347242815,0.06309573444801933,63,7,3,4.8,0.003,0.9,"{'clf__subsample': 0.9, 'clf__reg_lambda': 0.7943282347242815, 'clf__reg_alpha': 0.06309573444801933, 'clf__n_estimators': 63, 'clf__min_child_weight': 7, 'clf__max_depth': 3, 'clf__gamma': 4.8, 'clf__eta': 0.003, 'clf__colsample_bytree': 0.9}",0.6050348169433027,0.6108455205232609,0.610371690175699,0.6087506758807543,0.002634620090493277,1.0,0.6161793260525821,0.6187595267910367,0.6200209958178233,0.618319949553814,0.0015988595429046045,0.5103183098015421,0.5095282859050461,0.5041781272178415,0.5080082409748098,0.0027274362788459404,1.0,0.524997207795834,0.5185185185185185,0.5165089778386583,0.5200082347176703,0.003621873614303804,0.7429234983524554,0.7624562589470336,0.7732361586228343,0.7595386386407744,0.012545881777313068,1.0,0.7456919629578219,0.7670464351817871,0.7754207461898092,0.7627197147764727,0.012516403109864634,0.511355,0.5113825,0.5079725,0.5102366666666667,0.0016010469664843655,1.0,0.5262870509562299,0.5203599457202337,0.5183856141791281,0.5216775369518639,0.0033575994178267317,0.5172009555590337,0.5179091748396051,0.5179012858382313,0.5176704720789567,0.000332013936400387,1.0,0.5417636696140823,0.5342289537480617,0.5300392417621477,0.5353439550414305,0.0048509774291349925,,,,,,,,,,,
37,0,143.67598676681519,22.71911909553272,4.8910148938496905,1.8992960985566452,0.7,0.0199526231496888,0.00316227766016838,74,4,6,0.8,0.035,0.6,"{'clf__subsample': 0.7, 'clf__reg_lambda': 0.0199526231496888, 'clf__reg_alpha': 0.0031622776601683794, 'clf__n_estimators': 74, 'clf__min_child_weight': 4, 'clf__max_depth': 6, 'clf__gamma': 0.8, 'clf__eta': 0.035, 'clf__colsample_bytree': 0.6}",0.6185220043948131,0.5718187593100441,0.5617454072684673,0.5840287236577748,0.024734697860043824,1.0,0.6353256811433136,0.599160932738994,0.5899008670457909,0.6081291603093661,0.019598899004180662,0.5105881212747743,0.5154281701268489,0.5106762807227778,0.5122308573748003,0.0022611279851551236,1.0,0.5650861070352923,0.5504684247338892,0.5475942069775398,0.5543829129155737,0.007658722922307223,0.7843205367422288,0.6420639812311119,0.6241635986075861,0.6835160388603089,0.0716531740140735,1.0,0.7255051656784787,0.6573037162825668,0.6392920218619479,0.6740336346076644,0.03713124620456275,0.5126075,0.5163725,0.5145925,0.5145241666666667,0.0015378141052228144,1.0,0.5752984636956243,0.5537180431902651,0.5495797245818058,0.5595320771558984,0.011275803847658871,0.5204856939061553,0.5233252342154884,0.524729212351382,0.5228467134910085,0.0017651437640340453,1.0,0.6228342558173686,0.5875820801946436,0.5777265120606755,0.5960476160242293,0.019363644790627105,,,,,,,,,,,
38,0,121.8380511601766,18.320594424305263,4.188988924026488,1.6150655800350262,0.6,0.012589254117941677,0.1,85,8,3,4.7,0.011000000000000001,0.6,"{'clf__subsample': 0.6, 'clf__reg_lambda': 0.012589254117941675, 'clf__reg_alpha': 0.1, 'clf__n_estimators': 85, 'clf__min_child_weight': 8, 'clf__max_depth': 3, 'clf__gamma': 4.7, 'clf__eta': 0.011, 'clf__colsample_bytree': 0.6}",0.6004391003757293,0.5997755497182038,0.6035089135281833,0.6012411878740388,0.001626245082108748,1.0,0.613297930695448,0.6106236692397444,0.6134802806197289,0.6124672935183071,0.0013057630551011631,0.5105224736677443,0.5113304221659926,0.5048391615945772,0.5088973524761048,0.0028884690428368216,1.0,0.5288738584461216,0.5222229895717203,0.5179278206662122,0.5230082228946847,0.004503064090033276,0.7288002699591092,0.7252167170351519,0.7501178736595007,0.7347116202179206,0.01099166189191757,1.0,0.7297950253491707,0.7350514502687079,0.7522657198254556,0.7390373984811114,0.009596835065985992,0.511355,0.513205,0.5087524999999999,0.5111041666666667,0.001826358322515648,1.0,0.5307109199625193,0.5243030808196728,0.5196573492218877,0.5248904500013599,0.004531674337095414,0.5184368082299629,0.5186979073193391,0.518762663081625,0.5186324595436423,0.00014084957601564338,1.0,0.5488711247996936,0.5384064724067443,0.5329522325205492,0.5400766099089958,0.006605290925012068,,,,,,,,,,,
39,0,173.1643699010213,21.278344080449774,5.38212776184082,2.2328883520248217,0.9,0.3981071705534972,0.0199526231496888,75,8,7,1.2,0.034,0.6,"{'clf__subsample': 0.9, 'clf__reg_lambda': 0.3981071705534972, 'clf__reg_alpha': 0.0199526231496888, 'clf__n_estimators': 75, 'clf__min_child_weight': 8, 'clf__max_depth': 7, 'clf__gamma': 1.2, 'clf__eta': 0.034, 'clf__colsample_bytree': 0.6}",0.5989735843449945,0.5623786642008614,0.5646920169300506,0.5753480884919688,0.016732422437459798,1.0,0.6491744502276501,0.611456126450573,0.5985908075999494,0.6197404614260575,0.021465458763033855,0.5126727825721421,0.512679180119242,0.5102959816312399,0.5118826481075414,0.0011219456648805227,1.0,0.5799045923075923,0.5646390962790729,0.5591925234380477,0.5679120706749042,0.008766668704474356,0.7202102108063043,0.6227483298870685,0.6320686576447339,0.6583423994460356,0.04391231178352245,1.0,0.7372378327285226,0.6667387453157144,0.6439615503911101,0.6826460428117823,0.0397064041593081,0.5141574999999999,0.5125325,0.5142975000000001,0.5136625,0.000801072198161131,1.0,0.5936764795103241,0.5700210998498045,0.5623509012668548,0.5753494935423279,0.013332086547844393,0.5213947223229018,0.5191054383143333,0.5228502954328338,0.521116818690023,0.001541408778006098,1.0,0.6498555728086418,0.6129474052251548,0.5977776707328085,0.6201935495888683,0.021869414368928645,,,,,,,,,,,
40,6,108.69750936826071,27.38538167281569,5.456246932347614,0.12827328917382322,0.8,0.03981071705534973,0.00012589254117941674,60,6,3,2.7,0.024,0.63,"{'clf__subsample': 0.8, 'clf__reg_lambda': 0.039810717055349734, 'clf__reg_alpha': 0.00012589254117941674, 'clf__n_estimators': 60, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 2.7, 'clf__eta': 0.024, 'clf__colsample_bytree': 0.63}",0.5186341376810523,0.5056626597111967,0.5788338509016848,0.5343768827646446,0.03187874236471664,1.0,0.5981208367860956,0.5960531683748544,0.5884098557138248,0.5941946202915916,0.0041766365319357715,0.5157422392231867,0.5086699926989535,0.5070422005654815,0.5104848108292073,0.0037764923580675992,10.0,0.52709390237429,0.5227137330568161,0.5208589254335816,0.5235555202882293,0.0026140885817710915,0.5215586502410284,0.5026906773291645,0.6743086008010281,0.5661859761237403,0.07684129348113088,1.0,0.6912709494428732,0.6933311012875878,0.676093359125423,0.6868984699519612,0.007686519428460529,0.5119600000000001,0.509605,0.5093825,0.5103158333333333,0.0011661445260153474,10.0,0.5284873865587875,0.5236136012386992,0.5212776830489514,0.5244595569488127,0.003003518711172048,0.5185000336941545,0.5148797168709874,0.5154611388314398,0.5162802964655273,0.0015874377462102188,8.0,0.5429887616832069,0.5363781209458192,0.5331590688898195,0.5375086505062819,0.004091803833551739,,,,,,,,,,,
41,8,106.82254854838055,25.77434602391511,5.301047484079997,0.18025830975098853,0.71,0.07943282347242814,0.025118864315095798,60,6,3,1.1,0.011000000000000001,0.95,"{'clf__subsample': 0.71, 'clf__reg_lambda': 0.07943282347242814, 'clf__reg_alpha': 0.025118864315095794, 'clf__n_estimators': 60, 'clf__min_child_weight': 6, 'clf__max_depth': 3, 'clf__gamma': 1.1, 'clf__eta': 0.011, 'clf__colsample_bytree': 0.95}",0.5124425808874147,0.5078638488815944,0.5795620970111008,0.5332895089267032,0.03277301229890764,2.0,0.5725436326753915,0.5991658761591175,0.5864126479612622,0.5860407189319238,0.01087166685866972,0.5173600756170421,0.5087409686712823,0.5073545422463828,0.5111518621782357,0.0044262083197131735,9.0,0.5293394424450408,0.5215821703592736,0.5197691650480138,0.5235635926174428,0.004150668860789193,0.5076176873177409,0.5069897483690587,0.6757336506777737,0.5634470287881911,0.07939904562130612,2.0,0.6234271756988452,0.7038633307040592,0.6726593182016307,0.6666499415348449,0.033111712066358864,0.5130825,0.5097475,0.5098125,0.5108808333333333,0.00155703956989609,9.0,0.5274939398742644,0.5225966942612358,0.5197680412802969,0.523286225138599,0.003191547889263706,0.5190698714858688,0.5140500803898629,0.5141523954548367,0.5157574491101894,0.0023426087437308034,9.0,0.5409579772578758,0.53400271979897,0.5307937817051548,0.5352514929206668,0.0042424280422569795,,,,,,,,,,,
42,3,128.78660360972086,32.77485563463176,6.722970326741535,0.113978700469935,0.64,0.199526231496888,0.001584893192461114,82,4,4,2.4,0.045,0.91,"{'clf__subsample': 0.64, 'clf__reg_lambda': 0.19952623149688797, 'clf__reg_alpha': 0.001584893192461114, 'clf__n_estimators': 82, 'clf__min_child_weight': 4, 'clf__max_depth': 4, 'clf__gamma': 2.4, 'clf__eta': 0.045, 'clf__colsample_bytree': 0.91}",0.5109691822422237,0.5052028899895488,0.5475829570909597,0.5212516764409107,0.018767254942044644,3.0,0.5938291207140711,0.5893678040531534,0.5778221405543835,0.5870063551072027,0.006744784864441902,0.5205647920879709,0.5090970144697479,0.5110354329685185,0.5135657465087458,0.005011942127502229,8.0,0.53933022186279,0.5333079833931087,0.5319140839632308,0.5348507630730431,0.003218167407281521,0.5017209228510782,0.5013678862399663,0.5897606416224568,0.5309498169045004,0.04158578272051509,3.0,0.6605802393994725,0.6585977267181551,0.6324031334519946,0.650527033189874,0.0128410642189923,0.5158925,0.509995,0.5127524999999999,0.51288,0.0024093316846517127,6.0,0.5413183966335888,0.5347715303443172,0.5322785761000753,0.5361228343593272,0.003812182727805636,0.5225122184340648,0.5146570006419325,0.5205097512376244,0.5192263234378739,0.0033328168094808514,5.0,0.5645794217607444,0.5540439891416457,0.548724226237687,0.555782545713359,0.006588562841944636,,,,,,,,,,,
43,1,154.5290198326111,34.328864444800594,8.79697879155477,0.17952848769430205,0.68,0.0005011872336272724,0.251188643150958,92,4,6,4.9,0.038,0.68,"{'clf__subsample': 0.68, 'clf__reg_lambda': 0.0005011872336272725, 'clf__reg_alpha': 0.251188643150958, 'clf__n_estimators': 92, 'clf__min_child_weight': 4, 'clf__max_depth': 6, 'clf__gamma': 4.9, 'clf__eta': 0.038, 'clf__colsample_bytree': 0.68}",0.5147982243136308,0.5276993354478541,0.5031795055811151,0.5152256884475332,0.010014741080453542,4.0,0.6099738695566829,0.6006648655861473,0.5897471160389391,0.6001286170605897,0.008266239020972052,0.5219541038423505,0.5094759428131632,0.5161861991354739,0.5158720819303292,0.005099027873461642,1.0,0.5572550606754587,0.5504479523444396,0.5476717774260655,0.5517915968153213,0.004026070442141086,0.5078359023190303,0.5472747497219133,0.4908121784262449,0.5153076101557295,0.023648471449226927,5.0,0.6737098166513511,0.660964073521317,0.6388254079302952,0.6578330993676543,0.014412558003759497,0.5174449999999999,0.5112125,0.5154075,0.5146883333333333,0.002594727292457226,1.0,0.5626855771531493,0.5544847107964022,0.5501580292780025,0.5557761057425179,0.0051952311222994785,0.5251269045264865,0.5167309571253942,0.5235084198412977,0.5217887604977262,0.003636931342393553,1.0,0.6003897308314481,0.5867676811726238,0.5775334394187948,0.5882302838076222,0.009388181191830531,,,,,,,,,,,
44,4,131.19493842124942,28.975471864653503,7.241938829421997,0.09011731223720656,0.7,0.031622776601683784,0.0039810717055349725,78,8,5,1.1,0.031,0.81,"{'clf__subsample': 0.7, 'clf__reg_lambda': 0.03162277660168379, 'clf__reg_alpha': 0.003981071705534973, 'clf__n_estimators': 78, 'clf__min_child_weight': 8, 'clf__max_depth': 5, 'clf__gamma': 1.1, 'clf__eta': 0.031, 'clf__colsample_bytree': 0.81}",0.5043351789951774,0.4966015282185111,0.5434442435088969,0.5147936502408618,0.02050357220163746,5.0,0.6025178442250603,0.593051803787872,0.5815314795274554,0.5923670425134625,0.00858131883055345,0.5193930857605348,0.5105276247625398,0.5112230551919577,0.5137145885716774,0.0040253284431986365,6.0,0.5419009502685888,0.5363858574035184,0.5353482379717415,0.5378783485479496,0.002875778963859755,0.4901257711916523,0.4834150056619467,0.5800003000105004,0.5178470256213665,0.044034310345963175,4.0,0.6784039239554617,0.6631048512946811,0.6364352624801235,0.6593146792434221,0.017341975851316988,0.51436,0.5110024999999999,0.51275,0.5127041666666666,0.001371076726113059,7.0,0.5456667450789557,0.5386737490569878,0.5364081696026397,0.5402495545795277,0.003940615624181129,0.5208179508415538,0.5149524739449092,0.5204038770499947,0.5187247672788192,0.002672765362442761,6.0,0.5722187990943257,0.5613687750886767,0.5555255158473773,0.5630376966767933,0.006916424935912735,,,,,,,,,,,
45,0,164.7497490247091,35.5787364746796,9.974612156550087,0.11553395825249176,0.62,0.005011872336272725,0.0001995262314968879,85,8,8,4.9,0.013999999999999999,0.8,"{'clf__subsample': 0.62, 'clf__reg_lambda': 0.005011872336272725, 'clf__reg_alpha': 0.00019952623149688788, 'clf__n_estimators': 85, 'clf__min_child_weight': 8, 'clf__max_depth': 8, 'clf__gamma': 4.9, 'clf__eta': 0.014, 'clf__colsample_bytree': 0.8}",0.5227346959825342,0.5317512286736081,0.4791832554498342,0.5112230600353255,0.022952650883208147,6.0,0.624822094994999,0.6154811808989877,0.5937309862128054,0.6113447540355974,0.013025533430501841,0.5177441246150778,0.5100282973290082,0.5165664739884394,0.5147796319775084,0.0033939260408495037,4.0,0.5686355435346473,0.5596201163245709,0.5589238905226737,0.5623931834606306,0.004423157022012298,0.5278224126644052,0.5554069085770976,0.4468456395973859,0.5100249869462963,0.046072034556514735,6.0,0.6933295939597182,0.6837309401263186,0.633161226676495,0.6700739202541772,0.026393733463624253,0.5141475000000001,0.5119524999999999,0.5143475000000001,0.5134825,0.0010849500756562947,3.0,0.5773712229591182,0.5669206057428635,0.5614387338445153,0.5685768541821656,0.0066090050444452325,0.5211507414593729,0.5159937287306797,0.522694750527801,0.5199464069059513,0.002865163121452566,2.0,0.6247621948811922,0.6073781206183686,0.5949664863277363,0.609035600609099,0.012220378935487924,,,,,,,,,,,
46,9,130.78610905011496,29.949576272494074,7.73976993560791,0.08121457119186985,0.81,0.0001995262314968879,0.00031622776601683794,61,5,7,1.6,0.022000000000000002,0.75,"{'clf__subsample': 0.81, 'clf__reg_lambda': 0.00019952623149688788, 'clf__reg_alpha': 0.00031622776601683794, 'clf__n_estimators': 61, 'clf__min_child_weight': 5, 'clf__max_depth': 7, 'clf__gamma': 1.6, 'clf__eta': 0.022, 'clf__colsample_bytree': 0.75}",0.5213821584953268,0.5214260891697299,0.4847612687105118,0.5091898387918562,0.01727361686967349,7.0,0.6135110532462261,0.6029667390994427,0.5894485416081864,0.601975444651285,0.009848455550488085,0.5181176631911966,0.5096299202051321,0.515730115318465,0.5144925662382646,0.003573895264628444,5.0,0.5572994171123342,0.5487830564687399,0.5483354840670042,0.5514726525493594,0.004124194403593878,0.524688051736793,0.53378127849763,0.4573010055351937,0.5052567785898723,0.034112449537618716,7.0,0.6823342443083948,0.6690221369757293,0.637226460212244,0.6628609471654561,0.01892349934913202,0.5144075,0.51112,0.513965,0.5131641666666666,0.0014566890730542147,4.0,0.5636346014249498,0.5533642432780939,0.5507299394411924,0.5559095947147453,0.005567266575307624,0.5221611501932462,0.5161010247083722,0.5214115816262291,0.5198912521759492,0.0026975089065217586,3.0,0.6026538594612243,0.5859878696551221,0.5787721561682871,0.5891379617615445,0.010000874903466529,,,,,,,,,,,
47,7,153.88896600405374,31.94112736581291,8.129295508066813,0.12332447310682365,0.89,0.3981071705534972,0.15848931924611134,81,6,6,2.0,0.02,0.85,"{'clf__subsample': 0.89, 'clf__reg_lambda': 0.3981071705534972, 'clf__reg_alpha': 0.15848931924611134, 'clf__n_estimators': 81, 'clf__min_child_weight': 6, 'clf__max_depth': 6, 'clf__gamma': 2.0, 'clf__eta': 0.02, 'clf__colsample_bytree': 0.85}",0.523833237253002,0.5000127730233747,0.4966097161302721,0.5068185754688829,0.012111130852109976,8.0,0.6026124797852327,0.5984207439811072,0.5848666567625356,0.5952999601762918,0.007573331603089019,0.5182734734890223,0.5100535773849233,0.5166200196673835,0.5149823568471096,0.0035499415605730585,3.0,0.5465412572242638,0.5409557780984616,0.5410301870508996,0.542842407457875,0.0026156581541155483,0.5295135789243984,0.4903596588802373,0.4780917332106624,0.4993216570050994,0.021928514343115633,8.0,0.6715039840241229,0.6695456273656375,0.6364330555129488,0.6591608889675697,0.016090879411563102,0.5147325,0.5107,0.5153975000000001,0.51361,0.0020755129887973615,2.0,0.5504653752532834,0.5444623517879655,0.5427271066986653,0.5458849445799715,0.003315421315081814,0.5210535372177038,0.5146666265472881,0.5226526667277495,0.5194576101642471,0.003450067324072759,4.0,0.5810811926139556,0.5720162184895541,0.5651476852462869,0.5727483654499322,0.0065253962146668,,,,,,,,,,,
