,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_features,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,36.49809484481811,13.515301503526272,2.421493172645569,0.051415946418581854,0.66,constant,SelectKBest(k=20),40,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.43897058264170463,0.4250136708069682,0.4485252010048333,0.41139520901237303,0.45556026978390946,0.4526150690716052,0.4067127501030536,0.3993442833724406,0.43464499832618153,0.40809323405632886,0.4280875268179399,0.01976461668944653,23,0.47500180702719685,0.46711013300257903,0.459181763213558,0.4537802220096528,0.48522785012440334,0.4587404266415298,0.4353729949927862,0.436270091802952,0.443495380673482,0.42916922203071356,0.45433498915188536,0.017391400377502784
11,49.10509729385376,18.00762924929317,2.8707491159439087,0.024388804287457176,0.66,constant,SelectKBest(k=20),50,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4444979424177908,0.4420337646782349,0.47005641438933254,0.435489009238611,0.44022750386078574,0.4406246644269563,0.41728212127120295,0.4077480689245395,0.4354431534764888,0.42074831822983266,0.4354150960913775,0.01638906485051537,17,0.478805606551713,0.48146451758308073,0.4808841772865682,0.4754913710996778,0.46988722641114256,0.4478618607946421,0.44396714974769136,0.4428985144292598,0.4445688696381985,0.44149087202784926,0.4607320165569823,0.0169128994494894
12,26.786403584480286,7.82173383386213,1.7503753900527954,0.21010018238085043,0.66,mean,SelectKBest(k=20),20,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5086613548975305,0.508336479799686,0.5240338803599789,0.4744768427242226,0.5005753969573807,0.5203856491448593,0.46462297794642093,0.4813034589797411,0.4902928864578425,0.4696589024928863,0.4942347829760549,0.020181694707669028,3,0.5241341396371633,0.5229121033542855,0.5208612262905884,0.5110092491284344,0.5182628848175121,0.51352851292052,0.49632646355372867,0.5125042899604567,0.5009112925769684,0.48581497824036385,0.5106265140480021,0.011929117965535432
13,30.955233573913574,9.738655725918317,2.0338058471679688,0.03943673450714298,0.66,mean,SelectKBest(k=20),30,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.47522724363077706,0.4613589117035632,0.4805442412687408,0.4322838770412773,0.47121169125993195,0.46325272641062115,0.4420841236193239,0.4282991828271741,0.4539976365758241,0.4266781344071308,0.4534937768744364,0.01899798225173484,9,0.5043489190548014,0.49627835941893933,0.48728243309111835,0.4753987978584801,0.4972516696970662,0.46858485718114046,0.47494672112218844,0.46801569338482785,0.46320730627469964,0.4487835383715703,0.4784098295454832,0.016614211329957843
14,37.48880693912506,13.518185955345979,2.439939546585083,0.04566642754963486,0.66,mean,SelectKBest(k=20),40,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.46409820091045273,0.42617394631826383,0.4490178877912964,0.4139206535340737,0.46097278517660684,0.4395759934768227,0.40363372440800444,0.4073918654642481,0.4285176275276884,0.41438032166508987,0.4307683006272547,0.020724723545218156,21,0.4944575735113132,0.4674203392147966,0.459746785365282,0.45683020932579926,0.4903396391122694,0.4468813081960366,0.4315360787548042,0.4447796064950832,0.43788508075661736,0.4346669887324973,0.45645436094645,0.020957246990402127
15,50.22329366207123,19.806951856642403,2.8474132299423216,0.10046125044727956,0.66,mean,SelectKBest(k=20),50,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.449560272877392,0.42353733822192974,0.47848020986479867,0.4379403466952311,0.43805577400036294,0.45170527331092786,0.4199246312981716,0.4143901771399523,0.4338438784145403,0.4063998179838461,0.4353837719807152,0.020002095190194507,18,0.4811313741467247,0.46532171779018705,0.48873321300743366,0.47788524633311585,0.4683513570266156,0.45860936944356057,0.44688823326075866,0.45091797136020134,0.44403518555626925,0.4284480401972968,0.46103217081221637,0.017849828039006956
16,30.35353105068207,9.909136865461893,2.1464322805404663,0.2034514450666309,1.0,constant,SelectKBest(k=20),20,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5079335671276385,0.5062893918038455,0.5214586852149858,0.48081813458751466,0.5000266432206325,0.51710724668892,0.45343570280861706,0.4771726982988176,0.47576208387132995,0.45379518252096823,0.489379933614327,0.023467847748953573,6,0.5236188607270419,0.5219750746508843,0.5188253864138075,0.5150454096900411,0.5176709610825379,0.5105622153171365,0.4871216800494132,0.509280118828797,0.4866544765927766,0.4706537963356327,0.5061407979688067,0.017203248734248812
17,42.63793308734894,16.77780123253649,2.6707720041275023,0.09323918782572833,1.0,constant,SelectKBest(k=20),30,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.47235102181006355,0.45493359334603845,0.48469782502793934,0.4304358757514114,0.4669963571822196,0.4616755131583831,0.4197380115151281,0.4246885183055396,0.45571691552464716,0.4249487564103571,0.44961823880317275,0.021796893972619018,11,0.5013065315343778,0.49045638018354215,0.49077678427328286,0.4728904182882942,0.49401437800356246,0.46783307567946536,0.453151522475953,0.46451961330105296,0.46660318616336127,0.44619834310932527,0.47477502330122173,0.017561128023033563
18,58.79825024604797,21.631860700704824,3.2658583164215087,0.04137519482178893,1.0,constant,SelectKBest(k=20),40,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.44831144745894524,0.42878218467559087,0.44864378062369303,0.40910173555424995,0.44672645806552286,0.446472093590056,0.40631341958396755,0.3990231676360014,0.4266748853873714,0.40993327793331025,0.4269982450508708,0.018752245440766157,24,0.48257876463769217,0.47007559355165973,0.45968309802374346,0.45214346642373315,0.47744261072471794,0.4533418465963465,0.4352956154558893,0.4364290976880897,0.4359742882371846,0.4311407412195911,0.4534105122558648,0.017786207093096217
19,71.06659803390502,25.110026917816647,3.863993525505066,0.028959124334524453,1.0,constant,SelectKBest(k=20),50,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4380442062960482,0.44709205366667165,0.4719901163088215,0.4352124654496856,0.4351615921139701,0.44826881288945086,0.41821463020006844,0.41200867188236406,0.4374437171289114,0.4083363684189227,0.43517726343549146,0.0179634153062266,19,0.47240452731862226,0.4849113700981513,0.4826616314822841,0.47464036724721625,0.46514387373173943,0.4558320500774467,0.44526114281586365,0.4485005065856129,0.44821383967860084,0.43120947491349915,0.46087787839490363,0.0168989445269827
20,31.9990168094635,10.541486714034985,2.11226110458374,0.02104133679684314,1.0,mean,SelectKBest(k=20),20,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5082773575924261,0.5070542172672373,0.5228624670906474,0.4783993410666484,0.5002928101791467,0.5196815597945807,0.45048047060542956,0.4793185343821644,0.4808610943073489,0.4474858268727024,0.4894713679158332,0.025279297849862895,5,0.5241488434461952,0.5223515276577404,0.5200855657537995,0.5136106136502508,0.5180925207673902,0.5129890068984886,0.4847802481902792,0.5112951511389441,0.4917906152331667,0.4651838046832247,0.5064327897419478,0.018418644608883008
21,44.54984028339386,17.26882260169764,2.7343416929244997,0.035513486490360076,1.0,mean,SelectKBest(k=20),30,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.46537207448735596,0.4550472545093142,0.47815991873458136,0.4437583494136856,0.4629283803563317,0.4603764037000379,0.42002796684152377,0.41815036345722684,0.44567435901255903,0.41953640284119736,0.4469031473353814,0.020327534348249555,13,0.49629454307868265,0.4904687275016392,0.4854303997176967,0.48541188139019026,0.4908855016966996,0.4664348301692948,0.45352974675293484,0.4584332633615381,0.45499097567763247,0.44136035214478625,0.4723240221491095,0.01852419453337016
22,58.693809509277344,20.717618845362693,3.3056846857070923,0.17602445386087492,1.0,mean,SelectKBest(k=20),40,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.4557896446340779,0.4280738851918651,0.4515452798517382,0.4139701943980592,0.4498632162661738,0.44281228459829974,0.40312465091042565,0.4063420014759913,0.4353402425310761,0.41327304995864217,0.43001344498163496,0.018812134276435657,22,0.48785335879907704,0.46908607813929043,0.4627836179269948,0.45665518705477187,0.47987002395268286,0.44984168867444047,0.43114403460954603,0.44343707427653783,0.4446401855923807,0.43397317831082477,0.4559284427336546,0.01797179084814306
23,70.47669093608856,24.12405014704023,3.837557482719421,0.06582537250052449,1.0,mean,SelectKBest(k=20),50,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4427505137193279,0.4328070850981902,0.4623267073089232,0.4286756518066276,0.43646756476055465,0.45239976224333944,0.4148480841307971,0.40906504835956764,0.4360667182686032,0.4131077476782673,0.4328514883374198,0.016338604987211583,20,0.4762481943802937,0.4739123758514579,0.4742263937482978,0.46847350696645923,0.4667295882639975,0.4595713258584171,0.4414988853403032,0.44488550843630426,0.446657461472753,0.4350366158815058,0.45872398561997896,0.014604350702669067
24,57.3339962720871,21.307946211600328,3.406543469429016,0.03221324558296334,0.33,constant,passthrough,,"{'clf__max_features': 0.33, 'miss_value__strategy': 'constant', 'reduce_dim': 'passthrough'}",0.3495615998314858,0.348747930828021,0.3568100705005362,0.3671939054386444,0.34604634862224554,0.3318147648332141,0.3258509376386537,0.2877499689182598,0.33568421334906545,0.2900979513999249,0.3339557691360051,0.025233645733467838,27,0.394646642161466,0.4184318207150503,0.3774102764325404,0.4106090991709102,0.38682997315163475,0.35670329863707956,0.3568288545893496,0.33335526072041294,0.35230977402116737,0.3284663862118033,0.3715591385811414,0.029406039600639304
25,57.32360367774963,19.736578226393654,3.4505392789840696,0.10043415590713582,0.33,mean,passthrough,,"{'clf__max_features': 0.33, 'miss_value__strategy': 'mean', 'reduce_dim': 'passthrough'}",0.367940064679631,0.33079658670334544,0.357599472411519,0.3759807846277021,0.3408424843755517,0.33993629661441555,0.3248711655330441,0.2849965001102705,0.3314934069303894,0.3259455751200549,0.3380402337105924,0.024405267746860092,25,0.4085980229075005,0.40157554107542526,0.37882541506416706,0.421800059054961,0.3868065742457844,0.37108722552050327,0.35469861163563277,0.3320917306840425,0.3458285964744073,0.3700287866047151,0.37713405632671393,0.026977914266459346
26,106.51075630187988,35.53822397288245,5.946841692924499,0.09821997777425513,0.66,constant,passthrough,,"{'clf__max_features': 0.66, 'miss_value__strategy': 'constant', 'reduce_dim': 'passthrough'}",0.35206149545772186,0.3202231724998624,0.384147939046138,0.3426858683314416,0.33564355554764724,0.3390073335183875,0.31044355698043974,0.2984174262203915,0.3305266961785166,0.31368385762977036,0.3326840901410317,0.023157228276234346,28,0.40243184873211374,0.39191235539283603,0.40466797426846013,0.39059468790721646,0.3844497479377365,0.3674101777338351,0.34089534550601,0.34386923660266655,0.34798481996768604,0.3549176593440108,0.37291338533925716,0.023517340102281625
27,113.12647149562835,37.035008633786454,6.036189150810242,0.3838992073252093,0.66,mean,passthrough,,"{'clf__max_features': 0.66, 'miss_value__strategy': 'mean', 'reduce_dim': 'passthrough'}",0.3449876865770449,0.3215123524668279,0.4016753650432445,0.3623888357998226,0.33509178399572265,0.3359033019292778,0.3441951425777637,0.29268616895016186,0.34130050538694523,0.27272191094072545,0.33524630536675365,0.03357217382706372,26,0.3890327422200888,0.3902480771982794,0.42164110082692186,0.4090679095489563,0.3823486939902314,0.35911649229014503,0.372072952910524,0.3387256148754043,0.35801935061536194,0.3191096900318619,0.37393826245077755,0.02965960306010512
28,158.35838568210602,45.90172399882515,8.413563704490661,0.5067400654486279,1.0,constant,passthrough,,"{'clf__max_features': 1.0, 'miss_value__strategy': 'constant', 'reduce_dim': 'passthrough'}",0.3338329668357044,0.303000084668429,0.39589961704283966,0.3269934361637418,0.3389296771340115,0.3405800341617406,0.3153163917099398,0.29035794290071965,0.33161564656492676,0.28749178870899184,0.3264017585891045,0.02958774787594143,30,0.3826396793190478,0.37743517288422573,0.4156120916909409,0.3760841432268902,0.3843780185746878,0.36668985943792515,0.3479780438460288,0.33531695476167145,0.34705497776051386,0.330253106903507,0.36634420484054386,0.024921333830227595
29,164.9936057806015,51.881909183556125,8.571367216110229,0.07384906557038691,1.0,mean,passthrough,,"{'clf__max_features': 1.0, 'miss_value__strategy': 'mean', 'reduce_dim': 'passthrough'}",0.3535087031860889,0.3372844151771715,0.3701991894455463,0.3442139128431016,0.3377448197558898,0.3240435009283735,0.32191949279916926,0.30819897850012556,0.3113490801937217,0.3001405187801451,0.33086026116093337,0.020716703804771662,29,0.40190268995855877,0.40476565917227597,0.39137024479944826,0.389824198205171,0.3828281523566365,0.35186465189974364,0.3529607163489312,0.3516939319038269,0.328467286620409,0.34158695869177397,0.3697264489956775,0.02593557293980884
