,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
28,6.178723335266113,0.873943383253617,0.10774167378743489,0.01549483340285662,20,100,"{'classifier__max_depth': 20, 'classifier__n_estimators': 100}",0.47912087912087914,0.5742946708463949,0.5828571428571429,0.5454242309414723,0.04701368473623912,7,0.8290082760555477,0.8301298052920619,0.8259025787965616,0.8283468867147237,0.001788004074600445
29,9.216994206110636,1.1451259465971462,0.14734705289204916,0.006903428094398317,20,150,"{'classifier__max_depth': 20, 'classifier__n_estimators': 150}",0.4317460317460317,0.5323096609085092,0.5679642629227823,0.5106733185257745,0.05767697466642914,193,0.8457294503806131,0.8370203724534433,0.8316068139963169,0.8381188789434577,0.005817631361772293
30,12.43242883682251,0.9704603153697617,0.2208409309387207,0.02012029968916663,20,200,"{'classifier__max_depth': 20, 'classifier__n_estimators': 200}",0.4570135746606334,0.5628517823639774,0.5803174603174602,0.533394272447357,0.05447795102842859,95,0.8475073313782991,0.8465958775765147,0.83760092272203,0.8439013772256146,0.004470606388548901
31,14.922532320022583,1.0833294483076417,0.2828226089477539,0.029471969713761068,20,250,"{'classifier__max_depth': 20, 'classifier__n_estimators': 250}",0.46467817896389324,0.5603985056039851,0.597799511002445,0.5409587318567745,0.056058010806881366,27,0.851823335899769,0.853566958698373,0.8461627236006926,0.8505176727329449,0.0031606161397562497
32,18.454543113708496,1.9756707652443113,0.3190542856852214,0.03031408692576112,20,300,"{'classifier__max_depth': 20, 'classifier__n_estimators': 300}",0.4530386740331492,0.5550715619166148,0.5865324103209565,0.5315475487569068,0.05698057448741191,110,0.855149316215462,0.8544876192852242,0.8448444982978478,0.851493811266178,0.004709528137720706
33,20.964078108469646,1.451008864115501,0.3733364741007487,0.028166828548001933,20,350,"{'classifier__max_depth': 20, 'classifier__n_estimators': 350}",0.4395604395604395,0.5687847008019741,0.5861635220125786,0.5315028874583306,0.06539911391224335,111,0.8529308529308529,0.8584840708518495,0.8486663978339765,0.8533604405388929,0.004019542677652469
34,24.039678970972698,2.5060499568980514,0.43000173568725586,0.040563689636182856,20,400,"{'classifier__max_depth': 20, 'classifier__n_estimators': 400}",0.45241809672386896,0.5721241631162509,0.6002460024600246,0.5415960874333815,0.06409495550747958,22,0.8562215212057482,0.8589967556775644,0.8504280871114176,0.8552154546649101,0.003569747671994348
35,27.585561672846477,2.2452099172869615,0.4254882335662842,0.013226170427734123,20,450,"{'classifier__max_depth': 20, 'classifier__n_estimators': 450}",0.45987654320987653,0.5421383647798742,0.5941320293398533,0.532048979109868,0.05527193782501021,108,0.857860581955202,0.8603603603603605,0.8513746692741286,0.8565318705298971,0.0037867987019027417
36,29.55850847562154,2.5700396572521704,0.5304096539815267,0.08335313363259646,20,500,"{'classifier__max_depth': 20, 'classifier__n_estimators': 500}",0.4665127020785219,0.5451151213441194,0.5914445133292002,0.5343574455839472,0.05156733498649784,86,0.8619627607447852,0.8576624028091296,0.8522328869475257,0.8572860168338136,0.00398111046731603
37,31.192113002141316,2.0869289927877777,0.5036112467447916,0.005951686274005507,20,550,"{'classifier__max_depth': 20, 'classifier__n_estimators': 550}",0.47774480712166173,0.5623043206011271,0.5895384615384615,0.5431958630870835,0.04759765507802683,15,0.8632346752700238,0.8600313971742544,0.8551978770047306,0.8594879831496697,0.003303433132448895
38,32.781057039896645,2.8181098977139936,0.6073675155639648,0.054196398142066365,20,600,"{'classifier__max_depth': 20, 'classifier__n_estimators': 600}",0.48945783132530124,0.5392405063291139,0.6027060270602707,0.5438014549048953,0.04634573082273187,13,0.8617817901882567,0.860027593126803,0.8523513139695712,0.8580535657615437,0.004095205200954968
39,35.27877426147461,2.809420087574847,0.5833913485209147,0.03131206518832835,20,650,"{'classifier__max_depth': 20, 'classifier__n_estimators': 650}",0.46858029480217217,0.550093341630367,0.6036585365853658,0.5407773910059683,0.05553751316504853,29,0.8648724222299896,0.8615655675811729,0.8573724387304138,0.861270142847192,0.0030689732217321014
40,37.75172885258993,3.544182385901014,0.693638801574707,0.10478502915108853,20,700,"{'classifier__max_depth': 20, 'classifier__n_estimators': 700}",0.44976816074188564,0.5511221945137157,0.5847511027095148,0.5285471526550388,0.05737202013612471,140,0.8618102783425646,0.8631460110386353,0.8555133079847909,0.8601565324553303,0.0033282323207873186
41,41.125365813573204,3.6512898094742736,0.6683734258015951,0.022460590127772132,20,750,"{'classifier__max_depth': 20, 'classifier__n_estimators': 750}",0.45120999219359864,0.5518987341772152,0.5868187579214195,0.5299758280974111,0.057491417874286146,126,0.8635155922248637,0.8629690048939642,0.8555958758136053,0.8606934909774777,0.0036114585877714046
42,5.522312879562378,0.47141741714377233,0.11167383193969727,0.007682131245599038,25,100,"{'classifier__max_depth': 25, 'classifier__n_estimators': 100}",0.471976401179941,0.5635910224438904,0.5425048669695003,0.526024096864444,0.03917500516720673,160,0.832946798791201,0.8316120906801008,0.8256806176351076,0.8300798357021365,0.0031580797051810046
43,8.32305876413981,0.6368630694411656,0.14640164375305176,0.0107286392670703,25,150,"{'classifier__max_depth': 25, 'classifier__n_estimators': 150}",0.471395881006865,0.5422853453841189,0.592964824120603,0.5355486835038623,0.04985839242236953,72,0.8418749117605535,0.8354605469977995,0.835497086146212,0.8376108483015217,0.0030151850871137464
44,10.960917075475058,1.0012012350851662,0.18632864952087402,0.009662547455436205,25,200,"{'classifier__max_depth': 25, 'classifier__n_estimators': 200}",0.4414556962025316,0.5362776025236593,0.5794392523364486,0.5190575170208799,0.05763253681375206,187,0.8469272160860947,0.8480342741935483,0.8423112338858195,0.8457575747218208,0.002478486538425856
45,13.852157433827719,1.2754928241501777,0.236191193262736,0.001435181549067529,25,250,"{'classifier__max_depth': 25, 'classifier__n_estimators': 250}",0.49223946784922396,0.5610062893081761,0.5904288377874455,0.5478915316482819,0.04114434544846996,2,0.8530580933119465,0.8578207930065563,0.845211967194178,0.8520302845042269,0.0051985841213830425
46,16.50221045811971,1.3241615364773323,0.280135711034139,0.00664801331868588,25,300,"{'classifier__max_depth': 25, 'classifier__n_estimators': 300}",0.4805389221556886,0.5588599752168525,0.5928217821782179,0.544073559850253,0.04701658376399356,12,0.8548319620694463,0.8592471358428805,0.8481165070810159,0.8540652016644475,0.004576291460532714
47,19.148380200068157,1.7663321122372717,0.33850765228271484,0.006936508699315482,25,350,"{'classifier__max_depth': 25, 'classifier__n_estimators': 350}",0.4522144522144522,0.5758323057953144,0.585995085995086,0.5380139480016176,0.06081110443192684,48,0.8623173204671003,0.8633454636717279,0.8514213373230521,0.8590280404872935,0.00539510391521576
48,21.95170585314433,1.9370276490003429,0.3733534018198649,0.028472730761197614,25,400,"{'classifier__max_depth': 25, 'classifier__n_estimators': 400}",0.45611285266457685,0.5782983970406904,0.5871091257179324,0.5405067918077332,0.05978383258613251,30,0.8635187128366562,0.8566585044264456,0.8544274455261938,0.8582015542630984,0.0038685516175408054
