,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_miss_value__strategy,param_reduce_dim,param_reduce_dim__n_components,param_reduce_dim__k,param_reduce_dim__n_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
20,9.586612558364868,2.8554781187181444,0.37192606925964355,0.0117333712544337,mean,SelectKBest(),,20,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 20}",0.5086085536968864,0.506197138145646,0.523631066675495,0.4780455641256345,0.5002862201632121,0.5184350043621234,0.45250766240290047,0.47851274923972426,0.4850542821845388,0.46030156673341965,0.4911579807729581,0.022863986338658514,1,0.5240635973206933,0.5217192015517309,0.5206391249011042,0.5134264504455754,0.5179905944744023,0.5118558537204546,0.4865740147331904,0.5104501038320607,0.49541005142664896,0.47717685207513477,0.5079305844480996,0.015243785619060026
21,9.644208478927613,2.9732588347378264,0.39157235622406006,0.014375675919613582,mean,SelectKBest(),,30,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 30}",0.4700963983507406,0.4621298883190966,0.4819856807410288,0.434794435670946,0.4682783987429918,0.4585855118321779,0.4232385547352166,0.4196295293708187,0.4497675553026216,0.4236746390389067,0.44921805921045455,0.021304009095823504,5,0.49968668723500426,0.4955462266085559,0.488490633950667,0.47733152793744116,0.4948291826782695,0.4648241690302053,0.4567727746519611,0.4597651128337469,0.45948388012936203,0.4448333008277484,0.47415634958829617,0.018503386145490054
22,9.897485589981079,3.0137504104352373,0.40820021629333497,0.020822734586018108,mean,SelectKBest(),,40,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 40}",0.44933203970445557,0.42618091040293327,0.4529399731799896,0.4111618483843652,0.4487048473808149,0.4422183017565391,0.4056113942742819,0.4042949769798155,0.429844661235813,0.41141457992702785,0.4281703533226036,0.01826501557930609,13,0.4834266823152097,0.4676464338570163,0.4640170734960651,0.4535181717988554,0.47933966733996664,0.44894113054841034,0.43449113026136127,0.4409929077103696,0.4394983631064404,0.4321457697986286,0.45440173302323233,0.01748282303960475
23,10.057819771766663,3.1083913346850074,0.42233660221099856,0.01566133423819878,mean,SelectKBest(),,50,,"{'miss_value__strategy': 'mean', 'reduce_dim': SelectKBest(), 'reduce_dim__k': 50}",0.43856433346770207,0.43891506197685587,0.4694429976745721,0.43070238514144094,0.4364315144892895,0.45293091521549517,0.41838598127209853,0.411344838712216,0.4357039848197344,0.4151203299563529,0.43475423427257576,0.016694531623912306,9,0.4730376496758011,0.4787310865528055,0.480607056440967,0.47078344097764196,0.466483040662239,0.46004827786059765,0.44614542556091796,0.44725341102899374,0.4463010121943366,0.4369162280334081,0.4606306628987708,0.014747100174093461
24,8.46662003993988,2.564971956203971,0.585274052619934,0.02696307404227756,constant,passthrough,,,,"{'miss_value__strategy': 'constant', 'reduce_dim': 'passthrough'}",0.33721366209002124,0.333402368195939,0.38266927712375093,0.335813269751349,0.34014278645649254,0.3328935239575614,0.3168420472701229,0.2973108180814212,0.3261452341357469,0.30192540933899337,0.33043583964013984,0.022417772233888227,21,0.3833547546885494,0.4021322314049587,0.40305654011415,0.383209922604196,0.38519019378589175,0.36019738570792936,0.34747727011722007,0.34173692071696865,0.34263134706465465,0.34400217399902266,0.3692988740203541,0.02351805531374389
25,9.1553453207016,2.8100595354661655,0.5778801441192627,0.025646330790495997,mean,passthrough,,,,"{'miss_value__strategy': 'mean', 'reduce_dim': 'passthrough'}",0.33739090081567813,0.3335343407706085,0.3827818497648604,0.33600372779898563,0.340337953025766,0.33296279225298014,0.31683422852683285,0.29719982628726804,0.32593185061305363,0.301677884159636,0.3304655354015669,0.022517661045075913,19,0.38352746700295676,0.4023195382956543,0.40329375763123976,0.3832981165185583,0.38540771806882096,0.3601972113979009,0.3475671785416819,0.34174548073718863,0.3425787839354444,0.3437677482262941,0.369370300035574,0.023630467198628272
26,200.88739054203035,73.34784189395873,1.3997447490692139,0.17854050446028874,constant,MDIFeatureSelection(),,,,"{'miss_value__strategy': 'constant', 'reduce_dim': MDIFeatureSelection()}",0.33721366209002124,0.333402368195939,0.38266927712375093,0.335813269751349,0.34014278645649254,0.3328935239575614,0.3168420472701229,0.2973108180814212,0.3261452341357469,0.30192540933899337,0.33043583964013984,0.022417772233888227,21,0.3833547546885494,0.4021322314049587,0.40305654011415,0.383209922604196,0.38519019378589175,0.36019738570792936,0.34747727011722007,0.34173692071696865,0.34263134706465465,0.34400217399902266,0.3692988740203541,0.02351805531374389
27,198.91020693778992,72.37129890895685,1.427569031715393,0.17008400182686975,mean,MDIFeatureSelection(),,,,"{'miss_value__strategy': 'mean', 'reduce_dim': MDIFeatureSelection()}",0.33739090081567813,0.3335343407706085,0.3827818497648604,0.33600372779898563,0.340337953025766,0.33296279225298014,0.31683422852683285,0.29719982628726804,0.32593185061305363,0.301677884159636,0.3304655354015669,0.022517661045075913,19,0.38352746700295676,0.4023195382956543,0.40329375763123976,0.3832981165185583,0.38540771806882096,0.3601972113979009,0.3475671785416819,0.34174548073718863,0.3425787839354444,0.3437677482262941,0.369370300035574,0.023630467198628272
28,199.71160283088685,78.23634713814303,1.0659229278564453,0.1587389151782921,constant,MDIFeatureSelection(),,,30,"{'miss_value__strategy': 'constant', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 30}",0.2003183361629881,0.12136132897220368,0.266995024375534,0.15903263729496728,0.3185701214816962,0.24170110787290433,0.36534929193577054,0.13660554509749237,0.25203366340611,0.1477041806516428,0.22096712372513094,0.07781648504963468,33,0.2905420045811923,0.22035424271511342,0.29707590481448853,0.2268994308787123,0.3828812574020387,0.29613259668508285,0.41594522221553154,0.19030457601639225,0.27069548462153714,0.20716255204635106,0.279799327197644,0.07038654605197332
29,194.01271650791168,71.67069734128401,1.1221279621124267,0.18633186316170994,constant,MDIFeatureSelection(),,,40,"{'miss_value__strategy': 'constant', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 40}",0.2433006370714936,0.28730332545674603,0.2881076921578368,0.29695161548379806,0.17018384327826439,0.2835328185328186,0.2452874239948027,0.21857831477466474,0.1656669137965896,0.1248163946369608,0.23237289791839752,0.05768320953434518,31,0.31885920987728134,0.3649080922054952,0.3111054282137906,0.368055728378257,0.254677304670239,0.3331117426395362,0.2836818230348207,0.27312586696110186,0.19074298839883128,0.184206577935596,0.28824747623149494,0.06117734229157887
30,207.3891872882843,78.51542093351497,1.3698005199432373,0.3845956458866959,constant,MDIFeatureSelection(),,,50,"{'miss_value__strategy': 'constant', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 50}",0.20921155347384854,0.1567712033559999,0.2738138713147843,0.2502278166651646,0.35059781666955464,0.21696998839676784,0.24509673796518452,0.20528698325930986,0.28956280640488136,0.19774664318969895,0.2395285420695194,0.05230274479187289,30,0.2760941434217422,0.2543719008962587,0.29895515931875893,0.3122577230002413,0.41237217386605673,0.2744658689732437,0.28758400573029685,0.2551396005086753,0.3155316729061955,0.27102881388631883,0.29578010625077883,0.04376454499959267
31,198.87186272144316,71.77668805719351,1.0985812902450562,0.15133417917132497,mean,MDIFeatureSelection(),,,30,"{'miss_value__strategy': 'mean', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 30}",0.3028813937904847,0.2134354731195311,0.4316195895143264,0.24183428490729722,0.2133120318692035,0.1914829421779703,0.1648093907461648,0.36354687327624974,0.35565138447571487,0.09951977605637202,0.2578093139933314,0.09762325799746965,29,0.3746102803222602,0.31703464374652074,0.458172242914702,0.3180265628194881,0.29313242153800706,0.2515476550359578,0.21536898391613496,0.4182536606602461,0.4063109002496716,0.15216531155643626,0.32046226627594254,0.09149397692203419
32,201.81971409320832,75.51755317002882,1.1301941394805908,0.16081679787455344,mean,MDIFeatureSelection(),,,40,"{'miss_value__strategy': 'mean', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 40}",0.23128831831461136,0.09870404400725447,0.22212894560107455,0.16604200394757265,0.16643501665673882,0.20910232464887565,0.30987398839658553,0.18476588261156296,0.16340016689596065,0.17149222971091183,0.19232329207911486,0.05287666751739414,34,0.30483176660278055,0.19050768976351912,0.2544995309229992,0.23615190108934545,0.23463119007098085,0.27078358986720036,0.3639051946534635,0.23975971837519958,0.1774061955623856,0.24419265106389176,0.2516669427971766,0.05077507917544242
33,200.8861320734024,75.43347137219777,1.148054027557373,0.1656357257324263,mean,MDIFeatureSelection(),,,50,"{'miss_value__strategy': 'mean', 'reduce_dim': MDIFeatureSelection(), 'reduce_dim__n_features': 50}",0.19674340979116742,0.26305004207295946,0.2995513126491647,0.26920716560974894,0.15069539622980652,0.18805970149253728,0.20984193641218038,0.2909818794774547,0.18384915617613104,0.18313905491529903,0.22351190548264496,0.04964990818238819,32,0.2662259903242803,0.34660197369405044,0.3255014220859106,0.3314984276316466,0.22971135794019995,0.2501989382526075,0.2547896945045593,0.34801148860196135,0.2057927829773828,0.24687265512632023,0.28052047311389183,0.049626212532672076
