,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reduce_dim,param_clf__max_features,param_reduce_dim__n_components,param_reduce_dim__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
10,44.00732324123383,10.863894215540912,2.4962096214294434,0.5885718851454764,PCA(),1.0,0.93,,"{'clf__max_features': 1.0, 'reduce_dim': PCA(), 'reduce_dim__n_components': 0.93}",0.22913328251162937,0.21668056451486023,0.1736468485761091,0.21819708324263815,0.23826714801444043,0.2529758326319586,0.23490328790089726,0.22324449919690617,0.2702045656685443,0.21144952958060917,0.22687026418385928,0.02453901651571515,25,0.2648839064381184,0.26335104245725255,0.24904669247323657,0.25832868275765847,0.2668156994333871,0.2714206344971326,0.2657222089917672,0.2557898162069972,0.2500301887328546,0.25232887639500556,0.25977177483834096,0.007368355691524106
11,54.20459198951721,15.554731654065996,3.6889459133148192,1.380367505160772,PCA(),1.0,0.95,,"{'clf__max_features': 1.0, 'reduce_dim': PCA(), 'reduce_dim__n_components': 0.95}",0.2443291100595329,0.21639344262295082,0.1866675372159833,0.2132070162273708,0.2294340564228124,0.2539639639639639,0.22775119617224882,0.22663293967938672,0.2738376209582251,0.21444910407929849,0.22866659874017733,0.02299335185340045,24,0.2779154392230586,0.26321628709413686,0.2629085875949295,0.25109189756175293,0.25642243615610766,0.27272024018599367,0.25786547955198946,0.25799618053938234,0.2527664809512641,0.25689412292694275,0.2609797151785558,0.008091158331199316
12,46.0488819360733,10.869761669010895,2.756050181388855,0.1130543334775539,PCA(),1.0,0.97,,"{'clf__max_features': 1.0, 'reduce_dim': PCA(), 'reduce_dim__n_components': 0.97}",0.24553959799148362,0.2365964502855739,0.18316255430773015,0.21031011884230658,0.22651959633888757,0.2563067306685808,0.23492852703542577,0.233435960591133,0.2773132705391386,0.2133100103363282,0.23174228169365882,0.02468487261908854,22,0.28182553549472594,0.2792335383887723,0.2574793839891046,0.2504797741293732,0.25095236825910444,0.2765685711108779,0.26204810648976323,0.26365722803442065,0.25394228656591566,0.2547839876335919,0.263097078009565,0.011336675902719424
13,13.895294737815856,3.776322698799648,0.5405911207199097,0.05911140893188899,SelectKBest(k=20),0.33,,20,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5353586497890296,0.4928680844291483,0.5117207183601072,0.4953754756156926,0.5205129494593915,0.4783410423083659,0.49230173529381793,0.451673165274625,0.46905328792133333,0.46764892893946375,0.4914854037390975,0.024543440813228963,1,0.5211406599593018,0.5225630207825931,0.5193739993333443,0.5152539249804222,0.5158012707704278,0.5119875074707892,0.513866444683899,0.4813073372210909,0.48314652583241113,0.479688479492023,0.5064129170526301,0.016686726211908594
14,20.46496138572693,4.943310813718651,0.8391954660415649,0.1121013070579348,SelectKBest(k=20),0.33,,30,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.49043879304718596,0.4602331620059199,0.4997314493472153,0.4533017997982143,0.47481196431694944,0.4398857729290766,0.43991797676008204,0.43605528059257936,0.46099482966062194,0.4170981971614883,0.4572469225619333,0.024323655402525717,4,0.4852161580068332,0.49652760649915356,0.515031380560617,0.48005939295213246,0.48177588260699084,0.47408205158533145,0.4688609912978787,0.4669856235322143,0.4715721983353511,0.43646177583502266,0.4776573061211525,0.019418860092371315
15,20.928365755081177,6.441973457819818,0.9107757091522217,0.07871455424481104,SelectKBest(k=20),0.33,,40,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.4737676724811829,0.41006021962451294,0.44586691227262265,0.4393732136700808,0.4470459368795783,0.4152026317631413,0.4213812031049389,0.41298307063631057,0.42346175425472227,0.41375977187873814,0.4302902386565829,0.01957512945862743,8,0.4714656346270255,0.44344052263440986,0.4718533652255681,0.4682156916395583,0.45584927446511964,0.44444608479981096,0.4482060543999805,0.4431869078380706,0.42609911393354083,0.43103696787823936,0.45037996174413236,0.015353445512408281
16,20.75165295600891,5.932868034627109,0.9734575271606445,0.084051367446732,SelectKBest(k=20),0.33,,50,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4860737527114968,0.43567776235142736,0.4450896354670722,0.4305088570461469,0.43298415256513567,0.41699561020481835,0.41221136341860687,0.4095361431598775,0.434839419572244,0.41325747967774273,0.4317174176174568,0.021428765356353956,7,0.4868185736218658,0.46933106450686174,0.470073896079369,0.4595305046658706,0.44191040513249535,0.44698969223612367,0.43870375819302765,0.43689317575759334,0.4382576437992281,0.4315045234206911,0.45200132374131263,0.017426701569750323
17,19.849005126953124,4.815724557562801,0.9091953277587891,0.05030546320045149,SelectKBest(k=20),0.66,,20,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5323932127555453,0.4781817810207043,0.5108930482363154,0.4928283191497862,0.5180680291351389,0.46858762399622106,0.48929142904033157,0.46640809122710597,0.4643224479300591,0.4468754990759964,0.48678494815672047,0.025691344176800832,2,0.5184307936614443,0.5120704749175836,0.5186130288465923,0.5126861808463626,0.5138519171202086,0.5035923868665678,0.5123365999348247,0.493968658987404,0.4818706022172057,0.4611629330425579,0.5028583576440752,0.017724037125646637
18,30.0710431098938,10.93122554193904,1.3183148145675658,0.21079797703159558,SelectKBest(k=20),0.66,,30,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.4929434174639595,0.43855523732043555,0.48830195866797876,0.44021612505963414,0.4586465320614375,0.4158326278311898,0.43876202197000774,0.42333832113036424,0.4425464966005506,0.4125517141267268,0.44516944522322854,0.026156795071543917,5,0.4885416666666667,0.47748824069465673,0.5061408112768988,0.4683705999720224,0.46665575815837107,0.45251317515858347,0.469652805502954,0.4554731922408508,0.4510069402588961,0.4329918823014729,0.4668835072231373,0.019672350753118004
19,33.784774041175844,4.199483223641004,1.6925174713134765,0.3175680526271789,SelectKBest(k=20),0.66,,40,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.46697666019592793,0.4105591235360786,0.44327366202728047,0.4186346565905582,0.43440233236151604,0.40853384967767836,0.41564192607582884,0.40503754508366346,0.4218362282878412,0.402425077167136,0.4227321061003509,0.019128088022446275,10,0.46640567974947233,0.4451635961170421,0.46867824260275104,0.44847909180380396,0.44319116249744694,0.43833291342341507,0.44366330057233316,0.43602291881236765,0.4244511701384755,0.4209377082572407,0.4435325783974348,0.01463148953898712
20,32.602204370498654,7.6681384627457945,1.689844274520874,0.07962547566654989,SelectKBest(k=20),0.66,,50,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4792807052254391,0.4177676378493522,0.4370723033911588,0.4102336344830004,0.4313133087417296,0.40837560150864877,0.40704884150984444,0.4045756282598388,0.432795328091231,0.40990180828310324,0.4238364797343347,0.021664026323538147,9,0.48068182229957995,0.4512123664800903,0.46141570309662094,0.43770762992081697,0.44043621022325397,0.43642495000153586,0.43222765235073934,0.4344095125045095,0.436148314778516,0.42931182721514993,0.44399759888708135,0.01522666698780095
21,26.706431722640993,6.586251410992955,1.2838917970657349,0.26971971652729904,SelectKBest(k=20),1.0,,20,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.529656335991323,0.47696738027649394,0.5096724532582495,0.4871154604365276,0.5102436124747625,0.46660206854422515,0.48680672182325846,0.45547867574831874,0.4696060416157711,0.44541704281845296,0.4837565792987383,0.025121179574109614,3,0.5163330412706971,0.5108028210306861,0.5175243392331166,0.5076593725928962,0.5070221794802292,0.5016659553488646,0.5103998089562549,0.4837414195268243,0.48591240333831137,0.46048290207746995,0.5001544242855351,0.01712788501238083
22,31.371784377098084,8.200763114301735,1.626857829093933,0.09011540110689142,SelectKBest(k=20),1.0,,30,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.4829724778741531,0.42951165082637605,0.4710582347388985,0.42942776830768886,0.4492801532025488,0.4190985098003086,0.42351590147413815,0.41679472218691865,0.43873392501358455,0.4101636478414995,0.4370556991266115,0.022740604849860447,6,0.4779565434541214,0.4693891311436451,0.4912615514050792,0.45974046381290345,0.45886009216334966,0.4560118882007356,0.45373577399631565,0.4488772840010214,0.4464635681554962,0.4298855381777178,0.4592181834510386,0.016285295154586814
23,50.83239274024963,15.06885170995106,2.5902433156967164,0.33196438410517837,SelectKBest(k=20),1.0,,40,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.45672314306076006,0.4035173657988745,0.4428112719811747,0.4154139906266273,0.4317315920893755,0.4041786143467345,0.4127363850579525,0.40793641448336765,0.42291954076741417,0.40556051836170287,0.42035288365739837,0.017215300903103508,12,0.45683708011019786,0.4386035860172134,0.4682990491328431,0.4455708576521664,0.44104811278372424,0.4329960524676467,0.4395167579604752,0.4377624627226857,0.4253159204135812,0.42360888739265057,0.44095587666531844,0.01283688263031916
24,53.97495791912079,7.875663814132226,2.9273264169692994,0.5182629731427825,SelectKBest(k=20),1.0,,50,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4687247961286854,0.4292732972356797,0.4288745835852569,0.4106489651384296,0.43126172607879926,0.40850993455713847,0.4080568033618316,0.40145307289185334,0.43131868131868134,0.4059259259259259,0.42240477862222814,0.019079148096973256,11,0.469673478686526,0.464680285696452,0.45388398181776834,0.43761999512985905,0.43959419767289304,0.43738466818425237,0.4324205853058149,0.4320309213294068,0.4338713799007032,0.42498449239307623,0.4426143986116752,0.0141798950762116
