,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_features,param_reduce_dim,param_reduce_dim__n_components,param_reduce_dim__k,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
13,11.427438831329345,2.6559056353280517,0.4445561170578003,0.004825795275911541,0.33,SelectKBest(k=20),,30,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.49392021770588107,0.45240776026329466,0.4945908373488309,0.4482713347921225,0.469465227658964,0.4300914775489897,0.4536678894812089,0.43105632209907263,0.4522520930438048,0.4146127711682293,0.4540335931110399,0.02483607002921801,4,0.48858676530718975,0.49259277295160586,0.509784193533989,0.4758857055606704,0.47657940715774105,0.4643917242952314,0.4836245647944203,0.46003576180739386,0.4617413851365704,0.4348815214830069,0.4748103802027819,0.01975625384202771
14,12.613967227935792,2.680398734715067,0.5287949562072753,0.07777401321218742,0.33,SelectKBest(k=20),,40,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.481786624483698,0.4194744366058042,0.4634798894140729,0.4257803165644451,0.4442200908632004,0.4268081222906685,0.4098565790740206,0.4174861868853598,0.43103865988301665,0.40496806418914794,0.4324898970253434,0.022960364607769252,7,0.48050445419235155,0.45617129975078613,0.4866436032044432,0.45580082671935884,0.45377761220464025,0.4595261879492325,0.4349332564047336,0.4468934330934431,0.43529816625172496,0.4236957632920258,0.453324460306274,0.018666072069437486
15,13.891243243217469,2.465251067930335,0.6082928419113159,0.19953190337519658,0.33,SelectKBest(k=20),,50,"{'clf__max_features': 0.33, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4785653813591934,0.4214322871510317,0.4447694841466364,0.42703145254827046,0.4379820721284136,0.4233121780721118,0.4166518286385812,0.4153851534901074,0.4344221826740915,0.4213420949251812,0.4320894115133619,0.017916524149306858,8,0.48061860078049795,0.4549820240622789,0.4700151326062447,0.45489024401738004,0.4471522875500381,0.45323484355654425,0.44301336331399765,0.44441441692636896,0.4371162143619714,0.4419225174621913,0.45273596446375136,0.012813303429801014
16,12.512499070167541,2.733269920306582,0.4820705890655518,0.012560671851925017,0.66,SelectKBest(k=20),,20,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.534623339432026,0.4845525174049037,0.5105802461650398,0.4868863891331373,0.5080590378558637,0.46319649026132287,0.48840768780367544,0.4610126041444136,0.46663175780373384,0.4497218753547508,0.4853671945358867,0.025090423185633766,2,0.5204196670469129,0.5171848834941892,0.5183828158215017,0.5079336484755992,0.5046438553547559,0.4988623797801144,0.511762284275159,0.4891116973798012,0.4830930423864571,0.46363837149377907,0.501503264550827,0.01725785315903853
17,15.307164168357849,4.255030901038475,0.5769024610519409,0.01041477423273529,0.66,SelectKBest(k=20),,30,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.4865149322457571,0.4288128480531706,0.48688820469264255,0.4360363976983809,0.4471841043863758,0.42734906764542113,0.4252817131902557,0.4185563441232474,0.4447553699951869,0.4166896733846283,0.4418068655415066,0.024340209945926745,5,0.4813829242583948,0.4684803776663998,0.5045842150336683,0.4661983758357493,0.45739570668314367,0.4642499756365978,0.45429206500704167,0.4497560337943637,0.45335825102228405,0.4373044524669073,0.4637002377404551,0.017719947698634827
18,16.671941614151002,3.5816229047925776,0.698330569267273,0.02038228480876224,0.66,SelectKBest(k=20),,40,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.4642031285422807,0.40816617041720543,0.44679212314200645,0.4163478542285509,0.43392813378925627,0.4065315982048762,0.41054668252995397,0.40204494114849604,0.4265873246475517,0.404192019980656,0.42193399766308337,0.01966757189569986,11,0.46488698610139634,0.44267713473627684,0.47204363002619204,0.4463744373334967,0.4430510958630338,0.4353704448535933,0.4368778142001955,0.4316383006442188,0.4303675221811549,0.4230101648237726,0.4426297530763331,0.014548704227890966
19,20.34961712360382,5.005108629401451,0.800124192237854,0.010346849404142464,0.66,SelectKBest(k=20),,50,"{'clf__max_features': 0.66, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.46553451050564393,0.42795158712034714,0.43326508037374384,0.4139381893836373,0.4296404196083499,0.4105834049011188,0.40670996456345315,0.4073969175576483,0.4352798554404264,0.41171408138280463,0.4242014010837173,0.017297435334103193,9,0.4667735891552876,0.4633283373055849,0.4584472094914517,0.4410875433637229,0.43837402037302264,0.43940146452279877,0.4314448612457837,0.4373460816236117,0.4390254503472045,0.43062715599691087,0.444585571342538,0.012507116889846986
20,14.719085931777954,3.0538870283873085,0.6143567085266113,0.03256505638213096,1.0,SelectKBest(k=20),,20,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 20}",0.5291313878889045,0.4746984725355087,0.5105204648812531,0.4902175331519721,0.5114105762545499,0.45890827597246675,0.4866380732431541,0.45755244154057767,0.4660561438753593,0.4535355356257605,0.4838668904969506,0.02490503729565442,3,0.5158247098681377,0.5087246716683551,0.518257168254339,0.5108336685404462,0.50825032328853,0.4953079244439477,0.5104007987640744,0.4857826322440873,0.4829352146301328,0.46717189110509566,0.5003489002807145,0.01595400198177854
21,18.28598403930664,3.8964392062917486,0.7468431949615478,0.027596945799339002,1.0,SelectKBest(k=20),,30,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 30}",0.4887510375256652,0.42894097891942184,0.4706011649631827,0.432109173889095,0.44938159019663726,0.412501894403059,0.4263021106488118,0.41717876449660396,0.44272598711531125,0.4138538799555749,0.4382346582113363,0.023895918756861544,6,0.4834660807140877,0.46834174637744547,0.4907163801995804,0.46189482315232383,0.4588619027288268,0.44905323632289623,0.45654478523927694,0.44919544283349727,0.4516957281194333,0.43366836675576004,0.46034384924431276,0.016056978005854042
22,22.066361117362977,4.522595610456369,0.9685739517211914,0.03009450053262605,1.0,SelectKBest(k=20),,40,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 40}",0.45631871923448497,0.39935913652078586,0.4411087598539637,0.4123538649450358,0.4282350170728836,0.40138805791551996,0.40860681412943956,0.3974406594854959,0.4228362938968344,0.3969547049560441,0.4164602028010488,0.019276707975077963,12,0.4566646832800508,0.4329560736150165,0.4666450210538986,0.44210451246437815,0.4378521656845456,0.4292061643772227,0.4353392548249791,0.4278906475498194,0.4248247367571149,0.4159789667719749,0.43694622263790006,0.014301177642153301
23,25.66754529476166,5.1621993815348635,1.3653772115707397,0.07769821455710853,1.0,SelectKBest(k=20),,50,"{'clf__max_features': 1.0, 'reduce_dim': SelectKBest(k=20), 'reduce_dim__k': 50}",0.4694839877533689,0.4254078317471615,0.42804068891025415,0.41682829962131707,0.42889252385939725,0.40621070860911446,0.40312058809210854,0.40261869682999857,0.4323055683387022,0.4066722146074016,0.4219581108368825,0.01923429938582565,10,0.4713753204530052,0.4605700187342221,0.45364683112825505,0.446113096183621,0.4367643762161387,0.434947078891329,0.42774326536195584,0.4332249527520432,0.43685942603754835,0.42518826455855796,0.44264326303166757,0.014222006708984625
